1,58,"https://www.mtggoldfish.com/price/Dominaria/Dominaria+Booster+Box-sealed#paper","MTGGOLDFISH"
1,59,"https://www.mtggoldfish.com/price/Exquisite+Invention/Exquisite+Invention+Commander+Box-sealed#paper","MTGGOLDFISH"
1,60,"https://www.mtggoldfish.com/price/Guilds+of+Ravnica/Guilds+of+Ravnica+Booster+Box-sealed#paper","MTGGOLDFISH"
1,61,"https://www.mtggoldfish.com/price/Ravnica+Allegiance/Ravnica+Allegiance+Booster+Box-sealed#paper","MTGGOLDFISH"
1,62,"https://www.mtggoldfish.com/price/War+of+the+Spark/War+of+the+Spark+Booster+Box-sealed#paper","MTGGOLDFISH"
1,63,"https://www.mtggoldfish.com/price/Core+2020/Core+2020+Booster+Box-sealed#paper","MTGGOLDFISH"
1,64,"https://www.mtggoldfish.com/price/Modern+Horizons/Modern+Horizons+Booster+Box-sealed#paper","MTGGOLDFISH"
1,65,"https://www.mtggoldfish.com/price/Throne+of+Eldraine/Throne+of+Eldraine+Booster+Box-sealed#paper","MTGGOLDFISH"
1,66,"https://www.mtggoldfish.com/price/Theros+Beyond+Death/Theros+Beyond+Death+Booster+Box-sealed#paper","MTGGOLDFISH"
1,67,"https://www.mtggoldfish.com/price/Commander+Legends/Commander+Legends+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,68,"https://www.mtggoldfish.com/price/Throne+of+Eldraine/Throne+of+Eldraine+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,69,"https://www.mtggoldfish.com/price/Theros+Beyond+Death/Theros+Beyond+Death+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,70,"https://www.mtggoldfish.com/price/Mystery+Booster+(retail+edition)/Mystery+Booster+(retail+edition)+Booster+Box-sealed#paper","MTGGOLDFISH"
1,72,"https://www.mtggoldfish.com/price/Ikoria+(Japanese)/Ikoria+(Japanese)+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,74,"https://www.mtggoldfish.com/price/Ikoria/Ikoria+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,75,"https://www.mtggoldfish.com/price/Zendikar+Rising/Zendikar+Rising+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,76,"https://www.mtggoldfish.com/price/Ikoria+(Japanese)/Ikoria+(Japanese)+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,77,"https://www.mtggoldfish.com/price/Kaldheim/Kaldheim+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,78,"https://www.mtggoldfish.com/price/Core+2021/Core+2021+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,79,"https://www.mtggoldfish.com/price/Zendikar+Rising/Zendikar+Rising+Pre+Release++Box-sealed#paper","MTGGOLDFISH"
1,80,"https://www.mtggoldfish.com/price/Jumpstart/Jumpstart+Booster+Box-sealed#paper","MTGGOLDFISH"
1,81,"https://www.mtggoldfish.com/price/Zendikar+Rising/Zendikar+Rising+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,82,"https://www.mtggoldfish.com/price/Kaldheim/Kaldheim+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,83,"https://www.mtggoldfish.com/price/Commander+Legends/Commander+Legends+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,84,"https://www.mtggoldfish.com/price/Modern+Horizons+2/Modern+Horizons+2+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,85,"https://www.mtggoldfish.com/price/Modern+Horizons+2/Modern+Horizons+2+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,86,"https://www.mtggoldfish.com/price/Zendikar+Rising/Zendikar+Rising+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,87,"https://www.mtggoldfish.com/price/Strixhaven/Strixhaven+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,88,"https://www.mtggoldfish.com/price/Strixhaven/Strixhaven+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,89,"https://www.mtggoldfish.com/price/Kaldheim/Kaldheim+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,90,"https://www.mtggoldfish.com/price/Strixhaven/Strixhaven+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,91,"https://www.mtggoldfish.com/price/D&D+Adventures+in+the+Forgotten+Realms/D&D+Adventures+in+the+Forgotten+Realms+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,92,"https://www.mtggoldfish.com/price/D&D+Adventures+in+the+Forgotten+Realms/D&D+Adventures+in+the+Forgotten+Realms+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,93,"https://www.mtggoldfish.com/price/D&D+Adventures+in+the+Forgotten+Realms/D&D+Adventures+in+the+Forgotten+Realms+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,94,"https://www.mtggoldfish.com/price/Timespiral+Remastered/Timespiral+Remastered+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,95,"https://www.mtggoldfish.com/price/Innistrad+Midnight+Hunt/Innistrad+Midnight+Hunt+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,96,"https://www.mtggoldfish.com/price/Innistrad+Midnight+Hunt/Innistrad+Midnight+Hunt+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,97,"https://www.mtggoldfish.com/price/Innistrad+Midnight+Hunt/Innistrad+Midnight+Hunt+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,98,"https://www.mtggoldfish.com/price/Innistrad+Crimson+Vow/Innistrad+Crimson+Vow+Draft+Booster+Box-sealed#paper","MTGGOLDFISH"
1,99,"https://www.mtggoldfish.com/price/Innistrad+Crimson+Vow/Innistrad+Crimson+Vow+Set+Booster+Box-sealed#paper","MTGGOLDFISH"
1,100,"https://www.mtggoldfish.com/price/Innistrad+Crimson+Vow/Innistrad+Crimson+Vow+Collector+Booster+Box-sealed#paper","MTGGOLDFISH"
1,101,"https://www.mtggoldfish.com/price/From+the+Vault+:+Relics/From+the+Vault+:+Relics+From+the+Vault+Box-sealed#paper","MTGGOLDFISH"
1,102,"https://www.mtggoldfish.com/price/Khans+of+Tarkir/Khans+of+Tarkir+Booster+Box-sealed#paper","MTGGOLDFISH"
1,103,"https://www.mtggoldfish.com/price/Welcome+to+Rathe+-+Unlimited/Welcome+to+Rathe+-+Unlimited+Booster+Box-sealed#paper","MTGGOLDFISH"
1,104,"https://www.mtggoldfish.com/price/Arcane+Rising+-+Unlimited/Arcane+Rising+-+Unlimited+Booster+Box-sealed#paper","MTGGOLDFISH"
